,price,Address,area,Bedrooms
2983,6000000.0,Other,1205.0,3.0
2984,7500000.0,Other,1385.0,3.0
2985,6500000.0,Other,900.0,3.0
2988,12600000.0,Other,1999.0,3.0
2990,6700000.0,Other,1170.0,3.0
2991,12500000.0,Other,2000.0,4.0
2993,9000000.0,Other,1640.0,3.0
2994,3500000.0,Other,850.0,2.0
2995,5000000.0,Other,900.0,3.0
2996,17000000.0,Other,2500.0,3.0
2997,11000000.0,Other,1400.0,3.0
2998,7800000.0,Other,1465.0,3.0
2999,8500000.0,Other,1650.0,3.0
3000,4300000.0,Other,810.0,2.0
3001,11500000.0,Other,1800.0,3.0
3003,6000000.0,Other,750.0,2.0
3004,6000000.0,Other,900.0,2.0
3005,8000000.0,Other,1495.0,3.0
3006,3900000.0,Other,650.0,2.0
3007,3290000.0,Other,700.0,2.0
3008,4300000.0,Other,1145.0,2.0
3009,6000000.0,Other,950.0,2.0
3010,6000000.0,Other,1130.0,2.0
3011,3500000.0,Other,799.0,2.0
3012,9800000.0,Other,1960.0,3.0
3013,11200000.000000002,Other,1850.0,3.0
3014,6000000.0,Other,1425.0,2.0
3016,4500000.0,Other,700.0,2.0
3017,4500000.0,Other,1164.0,2.0
3018,3700000.0,Other,900.0,2.0
3019,5000000.0,Other,973.0,2.0
3020,8000000.0,Other,1435.0,3.0
3021,6800000.0,Other,950.0,2.0
3023,6800000.0,Other,1200.0,3.0
3024,7500000.0,Other,1350.0,3.0
3025,5100000.0,Other,1075.0,2.0
3026,7500000.0,Other,1330.0,2.0
3029,3500000.0,Other,1005.0,2.0
3030,13500000.0,Other,2150.0,3.0
3031,3000000.0,Other,870.0,2.0
3032,4500000.0,Other,900.0,2.0
3033,26000000.0,Other,3500.0,6.0
3034,3650000.0,Other,675.0,2.0
3035,3100000.0,Other,630.0,2.0
3036,3000000.0,Other,840.0,2.0
3038,4500000.0,Other,800.0,2.0
3039,3000000.0,Other,600.0,2.0
3040,3500000.0,Other,850.0,2.0
3043,5000000.0,Other,1092.0,2.0
3044,3000000.0,Other,850.0,2.0
3045,28000000.0,Other,3767.0,5.0
3046,4500000.0,Other,1025.0,2.0
3047,15000000.0,Other,2290.0,3.0
3049,3000000.0,Other,840.0,2.0
3050,15500000.0,Other,2340.0,4.0
3051,6500000.0,Other,1250.0,2.0
3053,11200000.000000002,Other,1740.0,3.0
3054,3700000.0,Other,765.0,2.0
3056,14000000.0,Other,1800.0,4.0
3057,3800000.0,Other,1010.0,2.0
3058,9500000.0,Other,1200.0,3.0
3059,3600000.0,Other,800.0,2.0
3060,10000000.0,Other,1660.0,3.0
3061,10800000.0,Other,1893.0,2.0
3064,3700000.0,Other,1025.0,2.0
3065,10000000.0,Other,1650.0,3.0
3066,3700000.0,Other,965.0,2.0
3068,10200000.0,Other,1337.0,3.0
3069,4500000.0,Other,1200.0,2.0
3070,4400000.0,Other,1185.0,2.0
3071,30000000.0,Other,3660.0,4.0
3072,3900000.0,Other,850.0,2.0
3074,4200000.0,Other,1070.0,2.0
3075,3000000.0,Other,855.0,2.0
3076,5500000.0,Other,1135.0,2.0
3078,3500000.0,Other,830.0,2.0
3079,11500000.0,Other,2177.0,3.0
3080,19500000.0,Other,2415.0,4.0
3081,8200000.0,Other,1380.0,2.0
3082,4550000.0,Other,1040.0,2.0
3083,3800000.0,Other,675.0,2.0
3084,8800000.0,Other,1530.0,2.0
3085,3000000.0,Other,720.0,2.0
3086,3500000.0,Other,995.0,2.0
3087,5500000.0,Other,1125.0,2.0
3088,9800000.0,Other,1775.0,3.0
3089,7500000.0,Other,1485.0,3.0
3090,5200000.0,Other,900.0,2.0
3092,11000000.0,Other,1508.0,3.0
3093,3600000.0,Other,980.0,2.0
3096,11500000.0,Other,1545.0,3.0
3098,7500000.0,Other,1304.0,2.0
3099,7459999.999999999,Other,1446.0,3.0
3100,6500000.0,Other,1278.0,2.0
3101,4000000.0,Other,720.0,2.0
3102,8000000.0,Other,1300.0,3.0
3103,5000000.0,Other,950.0,3.0
3104,6000000.0,Other,900.0,2.0
3105,21500000.0,Other,2700.0,4.0
3106,12500000.0,Other,1710.0,3.0
3107,4500000.0,Other,799.0,2.0
3108,4900000.0,Other,970.0,2.0
3111,5500000.0,Other,950.0,3.0
3112,8500000.0,Other,1400.0,3.0
3113,3700000.0,Other,895.0,2.0
3114,9500000.0,Other,1700.0,3.0
3115,5800000.0,Other,780.0,2.0
3118,10300000.0,Other,1550.0,3.0
3119,4600000.0,Other,950.0,2.0
3120,9000000.0,Other,1350.0,2.0
3121,3350000.0,Other,950.0,2.0
3122,18000000.0,Other,2315.0,4.0
3123,5500000.0,Other,1097.0,2.0
3124,6800000.0,Other,1435.0,2.0
3125,6700000.0,Other,1200.0,3.0
3126,10000000.0,Other,1940.0,3.0
3127,4750000.0,Other,1075.0,2.0
3131,5500000.0,Other,1220.0,2.0
3132,2400000.0,Other,675.0,2.0
3133,9000000.0,Other,1152.0,2.0
3134,7500000.0,Other,1230.0,2.0
3137,7050000.0,Other,1200.0,3.0
3138,3500000.0,Other,950.0,2.0
3139,3000000.0,Other,600.0,2.0
3141,14000000.0,Other,1800.0,3.0
3142,4500000.0,Other,900.0,3.0
3143,3800000.0,Other,1010.0,2.0
3144,4000000.0,Other,804.0,2.0
3145,6000000.0,Other,1100.0,3.0
3146,3500000.0,Other,741.0,2.0
3147,3950000.0,Other,1110.0,2.0
3148,10000000.0,Other,1690.0,3.0
3152,3900000.0,Other,745.0,2.0
3153,3850000.0,Other,900.0,2.0
3154,8200000.0,Other,1300.0,2.0
3155,9000000.0,Other,1250.0,3.0
3156,13500000.0,Other,2020.0,3.0
3157,9500000.0,Other,1750.0,3.0
3158,7300000.0,Other,1375.0,3.0
3161,5500000.0,Other,900.0,2.0
3163,4200000.0,Other,1080.0,2.0
3165,4200000.0,Other,925.0,2.0
3166,11000000.0,Other,1880.0,3.0
3167,3800000.0,Other,675.0,2.0
3169,6500000.0,Other,1290.0,3.0
3171,4000000.0,Other,920.0,2.0
3172,3950000.0,Other,1080.0,2.0
3173,4800000.0,Other,900.0,3.0
3174,9000000.0,Other,1700.0,3.0
3176,4500000.0,Other,946.0,2.0
3177,6000000.0,Other,1100.0,2.0
3178,7500000.0,Other,1177.0,3.0
3180,5300000.0,Other,900.0,2.0
3181,4600000.0,Other,900.0,3.0
3182,4800000.0,Other,1150.0,2.0
3184,7000000.0,Other,1320.0,2.0
3188,12000000.0,Other,1600.0,4.0
3189,5500000.0,Other,1230.0,2.0
3190,5100000.0,Other,1000.0,2.0
3191,6500000.0,Other,900.0,2.0
3192,4000000.0,Other,720.0,2.0
3193,4500000.0,Other,1155.0,2.0
3194,3500000.0,Other,800.0,2.0
3195,3800000.0,Other,650.0,2.0
3196,8000000.0,Other,1100.0,3.0
3197,4000000.0,Other,950.0,2.0
3198,4300000.0,Other,1060.0,2.0
3199,5000000.0,Other,970.0,2.0
3200,6500000.0,Other,1000.0,2.0
3201,2800000.0,Other,700.0,2.0
3202,3500000.0,Other,950.0,2.0
3203,5000000.0,Other,1045.0,2.0
3206,4000000.0,Other,623.0,2.0
3208,11000000.0,Other,2070.0,3.0
3209,4000000.0,Other,900.0,2.0
3211,3200000.0,Other,858.0,2.0
3212,16000000.0,Other,2100.0,4.0
3213,4000000.0,Other,1060.0,2.0
3214,2700000.0,Other,630.0,2.0
3215,5500000.0,Other,1150.0,2.0
3216,15000000.0,Other,2450.0,4.0
3218,7800000.0,Other,1000.0,2.0
3220,6800000.0,Other,1206.0,2.0
3221,5700000.0,Other,940.0,2.0
3224,25000000.0,Other,3500.0,4.0
3225,12200000.0,Other,2150.0,3.0
3226,9000000.0,Other,1700.0,3.0
3227,6200000.0,Other,1706.0,2.0
3228,4500000.0,Other,900.0,2.0
3229,5000000.0,Other,1195.0,2.0
3230,13000000.0,Other,2010.0,4.0
3231,5500000.0,Other,1000.0,3.0
3233,22500000.0,Other,3300.0,4.0
3235,6200000.0,Other,1100.0,2.0
3236,2900000.0,Other,835.0,2.0
3237,3400000.0,Other,750.0,2.0
3238,8700000.0,Other,1150.0,3.0
3239,4500000.0,Other,925.0,2.0
3240,7800000.0,Other,1432.0,2.0
3241,4950000.0,Other,900.0,3.0
3243,4500000.0,Other,600.0,2.0
3244,15000000.0,Other,2000.0,4.0
3245,12000000.0,Other,1750.0,3.0
3246,8500000.0,Other,1380.0,3.0
3248,4000000.0,Other,1080.0,2.0
3249,4500000.0,Other,1105.0,2.0
3250,8200000.0,Other,1600.0,3.0
3253,4700000.0,Other,1125.0,2.0
3255,6000000.0,Other,1352.0,2.0
3256,4500000.0,Other,800.0,2.0
3257,10000000.0,Other,1771.0,3.0
3260,3800000.0,Other,900.0,2.0
3261,13000000.0,Other,2400.0,4.0
3262,3650000.0,Other,850.0,2.0
3263,8000000.0,Other,1400.0,3.0
3264,2700000.0,Other,600.0,2.0
3265,3500000.0,Other,766.0,2.0
3268,7500000.0,Other,1495.0,3.0
3269,3500000.0,Other,890.0,2.0
3270,12000000.0,Other,1600.0,3.0
3271,5000000.0,Other,800.0,2.0
3272,7400000.0,Other,1300.0,3.0
3273,3200000.0,Other,750.0,2.0
3274,3500000.0,Other,750.0,2.0
3275,3800000.0,Other,900.0,2.0
3276,13000000.0,Other,2200.0,3.0
3277,13000000.0,Other,2215.0,3.0
3278,4600000.0,Other,1105.0,2.0
3279,7500000.0,Other,1450.0,2.0
3280,8500000.0,Other,1550.0,3.0
3281,4000000.0,Other,720.0,2.0
3283,9500000.0,Other,1687.0,3.0
3284,3800000.0,Other,900.0,2.0
3285,4250000.0,Other,1050.0,2.0
3287,4000000.0,Other,750.0,2.0
3288,11500000.0,Other,1900.0,3.0
3289,8000000.0,Other,1350.0,3.0
3290,3050000.0,Other,792.0,2.0
3291,12000000.0,Other,2500.0,2.0
3293,12500000.0,Other,1750.0,3.0
3294,13200000.0,Other,1845.0,3.0
3295,4800000.0,Other,1150.0,2.0
3296,11000000.0,Other,1500.0,3.0
3297,3500000.0,Other,800.0,2.0
3298,14200000.0,Other,1800.0,3.0
3299,9000000.0,Other,1180.0,2.0
3301,11000000.0,Other,1600.0,3.0
3302,9800000.0,Other,1223.0,2.0
3304,5700000.0,Other,1100.0,3.0
3306,4600000.0,Other,1335.0,2.0
3307,3600000.0,Other,850.0,2.0
3309,5700000.0,Other,990.0,3.0
3310,2650000.0,Other,650.0,2.0
3311,6530000.0,Other,1100.0,2.0
3314,7500000.0,Other,1368.0,3.0
3315,4000000.0,Other,1114.0,2.0
3316,6500000.0,Other,1100.0,2.0
3317,2780000.0,Other,777.0,2.0
3319,3500000.0,Other,630.0,2.0
3320,6650000.0,Other,1075.0,3.0
3322,5000000.0,Other,1075.0,2.0
3323,7000000.0,Other,1200.0,3.0
3324,7500000.0,Other,1225.0,3.0
3325,11399999.999999998,Other,1550.0,2.0
3326,4800000.0,Other,900.0,3.0
3327,4150000.0,Other,1050.0,2.0
3328,14900000.0,Other,2600.0,3.0
3330,5000000.0,Other,850.0,2.0
3331,6000000.0,Other,950.0,3.0
3332,3200000.0,Other,630.0,2.0
3333,5900000.0,Other,960.0,2.0
3336,5000000.0,Other,1150.0,2.0
3337,3800000.0,Other,1005.0,2.0
3340,5950000.0,Other,1255.0,2.0
3341,4500000.0,Other,1197.0,2.0
3343,4000000.0,Other,1080.0,2.0
3345,4500000.0,Other,1193.0,2.0
3346,5400000.0,Other,1175.0,2.0
3347,4200000.0,Other,800.0,2.0
3348,20000000.0,Other,2550.0,4.0
3349,9500000.0,Other,1500.0,2.0
3350,6500000.0,Other,1050.0,2.0
3351,9000000.0,Other,1124.0,2.0
3352,3229999.9999999995,Other,950.0,2.0
3353,5800000.0,Other,950.0,2.0
3354,5200000.0,Other,900.0,3.0
3355,3060000.0,Other,880.0,2.0
3357,11000000.0,Other,1900.0,3.0
3358,7230000.0,Other,1446.0,3.0
3359,4180000.0,Other,760.0,2.0
3360,7000000.0,Other,1100.0,3.0
3361,4550000.0,Other,1290.0,2.0
3362,3200000.0,Other,850.0,2.0
3363,2890000.0,Other,700.0,2.0
3364,5200000.0,Other,800.0,2.0
3365,3000000.0,Other,700.0,2.0
3367,3400000.0,Other,880.0,2.0
3368,6000000.0,Other,1264.0,2.0
3370,4200000.0,Other,1000.0,2.0
3373,5550000.0,Other,1280.0,2.0
3374,16700000.0,Other,2630.0,4.0
3375,16000000.0,Other,2400.0,4.0
3377,14000000.0,Other,2240.0,4.0
3378,4800000.0,Other,1000.0,2.0
3379,4800000.0,Other,969.0,3.0
3380,6000000.0,Other,990.0,3.0
3381,5500000.0,Other,900.0,2.0
3382,17500000.0,Other,2345.0,6.0
3384,7400000.0,Other,1241.0,4.0
3386,4800000.0,Other,1020.0,2.0
3387,5900000.0,Other,972.0,3.0
3389,4800000.0,Other,850.0,2.0
3390,7800000.0,Other,1000.0,3.0
3391,10500000.0,Other,1924.0,3.0
3392,5300000.0,Other,1074.0,2.0
3393,8000000.0,Other,1350.0,2.0
3394,7000000.0,Other,1498.0,2.0
3395,8000000.0,Other,1600.0,3.0
3396,5500000.0,Other,861.0,2.0
3397,4800000.0,Other,970.0,3.0
3399,2600000.0,Other,700.0,2.0
3400,10000000.0,Other,1550.0,3.0
3401,4000000.0,Other,950.0,2.0
3402,10000000.0,Other,1650.0,3.0
3403,8900000.0,Other,1625.0,3.0
3404,8000000.0,Other,1450.0,3.0
3407,8700000.0,Other,1080.0,3.0
3408,3700000.0,Other,1005.0,2.0
3409,6000000.0,Other,900.0,2.0
3410,5200000.0,Other,1260.0,2.0
3412,3800000.0,Other,900.0,2.0
3414,8000000.0,Other,1440.0,3.0
3415,3500000.0,Other,850.0,2.0
3416,3600000.0,Other,1000.0,2.0
3418,4500000.0,Other,900.0,2.0
3419,6000000.0,Other,1200.0,3.0
3421,7890000.000000001,Other,1214.0,2.0
3422,7500000.0,Other,1375.0,2.0
3423,3320000.0000000005,Other,765.0,2.0
3424,7500000.0,Other,1295.0,2.0
3425,14000000.0,Other,2268.0,3.0
3426,6600000.0,Other,1095.0,2.0
3427,4950000.0,Other,1165.0,2.0
3428,3500000.0,Other,995.0,2.0
3429,4500000.0,Other,1090.0,2.0
3431,11500000.0,Other,1550.0,4.0
3432,6800000.0,Other,1356.0,3.0
3433,4200000.0,Other,1000.0,2.0
3436,5200000.0,Other,1155.0,2.0
3438,13000000.0,Other,1970.0,4.0
3440,3500000.0,Other,1000.0,2.0
3441,3200000.0,Other,700.0,2.0
3442,11000000.0,Other,1650.0,2.0
3443,6000000.0,Other,1180.0,2.0
3444,3379999.9999999995,Other,850.0,2.0
3445,7200000.0,Other,1100.0,2.0
3447,4000000.0,Other,891.0,2.0
3448,2900000.0,Other,725.0,2.0
3449,4200000.0,Other,630.0,2.0
3450,5000000.0,Other,900.0,3.0
3453,8500000.0,Other,1200.0,2.0
3454,4600000.0,Other,1210.0,2.0
3455,5000000.0,Other,1160.0,2.0
3456,7590000.000000001,Other,1380.0,3.0
3457,3650000.0,Other,800.0,2.0
3458,4000000.0,Other,745.0,2.0
3459,3500000.0,Other,836.0,2.0
3461,8500000.0,Other,1100.0,2.0
3462,4000000.0,Other,1107.0,2.0
3463,4200000.0,Other,900.0,2.0
3464,13500000.0,Other,1800.0,3.0
3468,4000000.0,Other,900.0,2.0
3469,4700000.0,Other,855.0,2.0
3470,4500000.0,Other,1090.0,2.0
3473,4100000.0,Other,1200.0,2.0
3474,4000000.0,Other,800.0,2.0
3475,3600000.0,Other,910.0,2.0
3477,5000000.0,Other,900.0,3.0
3479,8500000.0,Other,1450.0,3.0
3480,3400000.0,Other,657.0,2.0
3481,6800000.0,Other,1000.0,2.0
3483,10000000.0,Other,1285.0,3.0
3484,14000000.0,Other,1800.0,3.0
3485,11000000.0,Other,1500.0,3.0
3486,9500000.0,Other,1500.0,3.0
3488,4300000.0,Other,1175.0,2.0
3489,10000000.0,Other,1600.0,3.0
3490,11299999.999999998,Other,2275.0,3.0
3491,3500000.0,Other,800.0,2.0
3492,4900000.0,Other,825.0,2.0
3494,8100000.0,Other,1283.0,2.0
3495,8000000.0,Other,1263.0,3.0
3496,6000000.0,Other,1000.0,3.0
3498,4200000.0,Other,900.0,2.0
3500,4200000.0,Other,1235.0,2.0
3501,3350000.0,Other,842.0,2.0
3502,14000000.0,Other,2560.0,4.0
3503,7500000.0,Other,1414.0,3.0
3504,3000000.0,Other,840.0,2.0
3505,8900000.0,Other,1190.0,2.0
3506,7000000.0,Other,1100.0,2.0
3507,7000000.0,Other,1350.0,3.0
3508,3000000.0,Other,800.0,2.0
3510,12500000.0,Other,2000.0,4.0
3512,12800000.0,Other,2200.0,4.0
3513,3500000.0,Other,850.0,2.0
3515,3200000.0,Other,601.0,2.0
3516,6720000.0,Other,1180.0,2.0
3518,4500000.0,Other,900.0,2.0
3519,16500000.0,Other,2000.0,3.0
3520,11500000.0,Other,1707.0,3.0
3521,5000000.0,Other,945.0,3.0
3522,3850000.0,Other,1050.0,2.0
3523,7300000.0,Other,1450.0,3.0
3526,3500000.0,Other,1000.0,2.0
3527,6500000.0,Other,1500.0,2.0
3528,3400000.0,Other,911.0,2.0
3529,6000000.0,Other,1400.0,2.0
3530,3100000.0,Other,720.0,2.0
3531,3600000.0,Other,776.0,2.0
3532,4000000.0,Other,800.0,2.0
3533,9500000.0,Other,1510.0,3.0
3534,6500000.0,Other,1300.0,2.0
3535,5000000.0,Other,1065.0,2.0
3536,8500000.0,Other,1350.0,3.0
3537,5200000.0,Other,1000.0,3.0
3538,6000000.0,Other,1140.0,2.0
3539,8000000.0,Other,1263.0,3.0
3540,11000000.0,Other,1785.0,3.0
3541,6200000.0,Other,950.0,3.0
3542,4500000.0,Other,1000.0,2.0
3543,4150000.0,Other,950.0,2.0
3544,9000000.0,Other,1300.0,3.0
3545,30000000.0,Other,5500.0,3.0
3546,5800000.0,Other,929.0,2.0
3547,8600000.0,Other,1550.0,3.0
3548,6400000.0,Other,1200.0,2.0
3549,9600000.0,Other,1415.0,2.0
3550,3200000.0,Other,742.0,2.0
3555,3200000.0,Other,765.0,2.0
3557,7500000.0,Other,1000.0,2.0
3558,6500000.0,Other,1300.0,3.0
3559,7550000.0,Other,1326.0,3.0
3561,3600000.0,Other,895.0,2.0
3562,3100000.0,Other,700.0,2.0
3565,3600000.0,Other,700.0,2.0
3566,7500000.0,Other,1350.0,4.0
3567,15000000.0,Other,2200.0,3.0
3568,10000000.0,Other,1712.0,3.0
3570,3000000.0,Other,850.0,2.0
3571,6100000.0,Other,1200.0,2.0
3572,4800000.0,Other,800.0,2.0
3573,5000000.0,Other,900.0,2.0
3574,5000000.0,Other,1000.0,3.0
3576,3800000.0,Other,1005.0,2.0
3577,4000000.0,Other,855.0,2.0
3578,4000000.0,Other,750.0,2.0
3579,12500000.0,Other,2250.0,3.0
3580,19500000.0,Other,2400.0,3.0
3581,5900000.0,Other,929.0,2.0
3582,2900000.0,Other,650.0,2.0
3583,3800000.0,Other,625.0,2.0
3585,12000000.0,Other,1575.0,4.0
3586,4300000.0,Other,1185.0,2.0
3587,4500000.0,Other,1205.0,2.0
3588,2800000.0,Other,750.0,2.0
3589,18500000.0,Other,2627.0,3.0
3591,5500000.0,Other,1050.0,2.0
3592,12000000.0,Other,1800.0,3.0
3593,3800000.0,Other,985.0,2.0
3594,6000000.0,Other,1150.0,2.0
3595,4500000.0,Other,1150.0,2.0
3599,4000000.0,Other,720.0,2.0
3600,3990000.0,Other,1070.0,2.0
3601,6800000.0,Other,1080.0,2.0
3602,7000000.0,Other,1303.0,3.0
3603,11000000.0,Other,1750.0,3.0
3606,4200000.0,Other,1000.0,2.0
3607,3000000.0,Other,865.0,2.0
3608,3700000.0,Other,900.0,2.0
3609,11000000.0,Other,1570.0,2.0
3610,3200000.0,Other,600.0,2.0
3613,7000000.0,Other,1325.0,3.0
3614,6500000.0,Other,1200.0,2.0
3615,10500000.0,Other,1590.0,3.0
3616,6000000.0,Other,1148.0,3.0
3618,8100000.0,Other,1435.0,3.0
3619,7900000.0,Other,1000.0,3.0
3620,9800000.0,Other,1796.0,3.0
3621,8250000.0,Other,1657.0,3.0
3622,3200000.0,Other,900.0,2.0
3623,5000000.0,Other,720.0,2.0
3627,9500000.0,Other,1500.0,4.0
3628,7000000.0,Other,1235.0,2.0
3629,12000000.0,Other,1980.0,3.0
3630,8500000.0,Other,1720.0,3.0
3631,4940000.0,Other,1175.0,2.0
3633,12500000.0,Other,1800.0,3.0
3634,4500000.0,Other,1300.0,2.0
3635,10500000.0,Other,1615.0,3.0
3636,7200000.0,Other,1450.0,2.0
3637,3600000.0,Other,900.0,2.0
3638,4000000.0,Other,965.0,2.0
3639,4800000.0,Other,904.0,2.0
3641,5750000.0,Other,1320.0,2.0
3642,5000000.0,Other,900.0,2.0
3643,35000000.0,Other,4500.0,4.0
3644,10000000.0,Other,1530.0,3.0
3645,9000000.0,Other,1095.0,2.0
3646,5100000.0,Other,1300.0,2.0
3647,6500000.0,Other,1230.0,3.0
3648,6500000.0,Other,1510.0,2.0
3649,4800000.0,Other,1100.0,2.0
3650,9700000.0,Other,1300.0,2.0
3653,4000000.0,Other,800.0,2.0
3654,4700000.0,Other,1099.0,2.0
3655,10000000.0,Other,1650.0,3.0
3656,3800000.0,Other,750.0,2.0
3657,14500000.0,Other,1950.0,3.0
3658,7000000.0,Other,1450.0,2.0
3659,4500000.0,Other,825.0,2.0
3660,6500000.0,Other,1000.0,3.0
3661,3800000.0,Other,850.0,2.0
3663,7200000.0,Other,1295.0,3.0
3664,11000000.0,Other,1920.0,3.0
3665,5500000.0,Other,1100.0,2.0
3666,5700000.0,Other,1150.0,2.0
3667,5500000.0,Other,1200.0,2.0
3668,7600000.0,Other,1100.0,2.0
3672,4650000.0,Other,945.0,2.0
3673,4100000.0,Other,1110.0,2.0
3674,4200000.0,Other,1193.0,2.0
3675,6200000.0,Other,950.0,2.0
3677,11500000.0,Other,1750.0,3.0
3678,8000000.0,Other,1093.0,2.0
3679,9000000.0,Other,1500.0,3.0
3680,10700000.0,Other,1962.0,3.0
3681,3600000.0,Other,700.0,2.0
3682,2800000.0,Other,685.0,2.0
3684,13500000.0,Other,2003.0,3.0
3686,8800000.0,Other,1495.0,3.0
3687,7000000.0,Other,1100.0,2.0
3688,4200000.0,Other,1164.0,2.0
3689,3100000.0,Other,750.0,2.0
3690,3400000.0,Other,950.0,2.0
3692,5000000.0,Other,1225.0,2.0
3693,9000000.0,Other,1100.0,3.0
3694,3600000.0,Other,1027.0,2.0
3695,2700000.0,Other,750.0,2.0
3697,3200000.0,Other,668.0,2.0
3698,8000000.0,Other,1600.0,3.0
3699,7500000.0,Other,1457.0,3.0
3700,4000000.0,Other,800.0,2.0
3701,15500000.0,Other,2700.0,3.0
3702,12500000.0,Other,1930.0,3.0
3703,3500000.0,Other,810.0,2.0
3705,7100000.0,Other,1260.0,2.0
3706,14000000.0,Other,2000.0,4.0
3707,10000000.0,Other,1800.0,4.0
3708,4500000.0,Other,900.0,2.0
3709,2500000.0,Other,616.0,2.0
3710,11500000.0,Other,1750.0,3.0
3711,9000000.0,Other,1400.0,3.0
3713,10000000.0,Other,1500.0,3.0
3715,5500000.0,Other,900.0,2.0
3717,3030000.0,Other,890.0,2.0
3719,7000000.0,Other,1160.0,3.0
3721,3500000.0,Other,975.0,2.0
3722,9500000.0,Other,1180.0,2.0
3723,5600000.0,Other,1285.0,2.0
3724,10000000.0,Other,1943.0,3.0
3725,2700000.0,Other,600.0,2.0
3726,4000000.0,Other,720.0,2.0
3729,3800000.0,Other,720.0,2.0
3730,5200000.0,Other,950.0,2.0
3731,3500000.0,Other,995.0,2.0
3732,6700000.0,Other,1300.0,3.0
3733,4600000.0,Other,1150.0,2.0
3734,3000000.0,Other,750.0,2.0
3735,6000000.0,Other,1180.0,3.0
3736,11000000.0,Other,1600.0,4.0
3737,8500000.0,Other,1100.0,2.0
3738,9800000.0,Other,1250.0,3.0
3739,3000000.0,Other,634.0,2.0
3740,12000000.0,Other,1800.0,3.0
3741,4500000.0,Other,700.0,2.0
3742,2800000.0,Other,815.0,2.0
3743,5000000.0,Other,650.0,2.0
3744,6400000.0,Other,1232.0,2.0
3745,6000000.0,Other,1300.0,2.0
3746,7200000.0,Other,1110.0,2.0
3747,6670000.0,Other,1000.0,3.0
3749,5200000.0,Other,1400.0,2.0
3750,4000000.0,Other,730.0,2.0
3751,5800000.0,Other,1140.0,2.0
3752,4800000.0,Other,900.0,2.0
3753,10000000.0,Other,1600.0,3.0
3757,3900000.0,Other,900.0,2.0
3758,4800000.0,Other,1000.0,2.0
3759,4950000.0,Other,1000.0,2.0
3760,5200000.0,Other,1250.0,2.0
3761,3500000.0,Other,984.0,2.0
3762,9500000.0,Other,1425.0,3.0
3763,6000000.0,Other,800.0,2.0
3764,5700000.0,Other,1095.0,2.0
3767,7200000.0,Other,1187.0,2.0
3768,4300000.0,Other,799.0,2.0
3769,4100000.0,Other,1095.0,2.0
3770,5400000.0,Other,1320.0,2.0
3771,9800000.0,Other,1350.0,3.0
3772,27000000.0,Other,4000.0,4.0
3774,12500000.0,Other,2100.0,3.0
3775,6709999.999999999,Other,1355.0,2.0
3776,8500000.0,Other,1283.0,2.0
3777,16000000.0,Other,2286.0,3.0
3778,8500000.0,Other,1170.0,2.0
3780,3600000.0,Other,925.0,2.0
3781,5200000.0,Other,1320.0,2.0
3782,6200000.0,Other,1270.0,2.0
3783,4200000.0,Other,760.0,2.0
3784,5000000.0,Other,680.0,2.0
3785,11500000.0,Other,1450.0,3.0
3786,9900000.0,Other,1770.0,3.0
3787,5000000.0,Other,900.0,2.0
3788,4900000.0,Other,1348.0,2.0
3789,7600000.0,Other,1390.0,3.0
3790,10000000.0,Other,1960.0,3.0
3791,3000000.0,Other,800.0,2.0
3792,9000000.0,Other,1530.0,3.0
3793,8100000.0,Other,1000.0,2.0
3794,2500000.0,Other,700.0,2.0
3795,12500000.0,Other,1700.0,3.0
3796,12900000.0,Other,2230.0,3.0
3797,7000000.0,Other,1200.0,3.0
3798,4600000.0,Other,1175.0,2.0
3800,4000000.0,Other,1050.0,2.0
3801,4800000.0,Other,1260.0,2.0
3802,5800000.0,Other,1050.0,2.0
3804,5700000.0,Other,890.0,2.0
3805,3200000.0,Other,925.0,2.0
3806,10000000.0,Other,1420.0,3.0
3807,5500000.0,Other,1150.0,2.0
3808,3700000.0,Other,800.0,2.0
3809,5500000.0,Other,1150.0,2.0
3810,3500000.0,Other,985.0,2.0
3811,6000000.0,Other,1180.0,2.0
3812,5500000.0,Other,990.0,3.0
3813,14000000.0,Other,2078.0,3.0
3814,3400000.0,Other,700.0,2.0
3815,5800000.0,Other,929.0,2.0
3816,6700000.0,Other,1100.0,2.0
3817,12500000.0,Other,1700.0,3.0
3818,5800000.0,Other,923.0,2.0
3819,10000000.0,Other,1875.0,3.0
3820,5000000.0,Other,1150.0,2.0
3821,5500000.0,Other,1008.0,3.0
3822,4000000.0,Other,720.0,2.0
3823,14500000.0,Other,1800.0,3.0
3825,11000000.0,Other,1870.0,3.0
3826,3479999.9999999995,Other,900.0,2.0
3828,5400000.0,Other,1150.0,2.0
3829,12500000.0,Other,2100.0,4.0
3830,11000000.0,Other,1730.0,3.0
3831,8900000.0,Other,1743.0,2.0
3832,9700000.0,Other,1312.0,3.0
3833,7900000.0,Other,1158.0,3.0
3834,4700000.0,Other,900.0,2.0
3836,9000000.0,Other,1725.0,3.0
3837,9900000.0,Other,1735.0,3.0
3838,3050000.0,Other,792.0,2.0
3839,10500000.0,Other,1787.0,3.0
3840,6000000.0,Other,1100.0,2.0
3843,4200000.0,Other,700.0,2.0
3844,4100000.0,Other,1197.0,2.0
3847,6700000.0,Other,1300.0,3.0
3849,3800000.0,Other,1075.0,2.0
